0.312243	0.58034	0	0	
0.759312	0.684152	6.5674	0.943618	
1.16899	0.548877	8.47663	-0.310777	
1.15455	0.55078	5.3461	1.06462	
1.48032	0.617448	5.62521	0.848954	
1.75624	0.590362	5.57167	0.535537	
2.07002	0.621527	5.64608	0.491183	
2.29127	0.64509	5.39764	0.519166	
2.58053	0.669114	5.43996	0.489046	
2.85216	0.668315	5.37988	0.388123	
3.10137	0.681094	5.35538	0.386726	
3.39165	0.61884	5.34645	0.116576	
3.70608	0.561432	5.42171	-0.0784951	
3.98597	0.589092	5.44866	0.0244241	
4.26737	0.587034	5.45937	0.0107267	
4.52415	0.610386	5.34088	0.0654304	
4.71322	0.687733	5.23092	0.27851	
4.96509	0.683733	5.09964	0.205348	
5.27037	0.678125	5.18083	0.15628	
5.53163	0.683548	5.26854	0.162236	
5.83221	0.69315	5.31729	0.160755	
6.07229	0.635613	5.15482	-0.0136825	
6.32756	0.725969	5.14973	0.219561	
6.5776	0.753727	5.09667	0.248169	
6.825	0.751072	5.09016	0.209136	
7.06607	0.735465	4.93631	0.134461	
7.28089	0.812613	4.89122	0.309515	
7.58074	0.824024	5.14415	0.304405	
7.83463	0.800891	5.13174	0.213194	
8.08268	0.817076	4.99542	0.219186	
8.31848	0.833547	4.98051	0.23407	
8.59233	0.922927	5.19977	0.430547	
8.83324	0.981659	5.1594	0.50862	
9.12641	1.0168	5.21552	0.522261	
9.36565	1.04752	5.18088	0.53285	
9.64773	1.11845	5.23579	0.633844	
9.92626	1.25148	5.24883	0.856317	
10.1729	1.32853	5.05799	0.902878	
10.3949	1.40814	5.01782	0.97857	
10.6256	1.47223	4.81966	0.98615	
10.8461	1.50012	4.80232	0.939374	
11.1175	1.53732	4.92622	0.926058	
11.3997	1.58879	4.9734	0.934345	
11.6315	1.62705	4.89167	0.909404	
11.8579	1.70226	4.86456	0.978249	
12.1187	1.78369	4.98646	1.06038	
12.3621	1.81841	4.97463	1.01626	
12.6222	1.86536	5.06806	1.01904	
12.8205	2.02152	4.97033	1.25566	
13.0924	2.12523	5.10352	1.34905	
13.2972	2.28153	5.01273	1.54162	
13.4738	2.40186	4.69801	1.59895	
13.7248	2.53093	4.73045	1.69825	
13.9471	2.62114	4.66452	1.69684	
14.1762	2.79365	4.6487	1.88549	
14.4313	2.89133	4.77416	1.8995	
14.638	2.9653	4.72463	1.85601	
14.8737	3.10752	4.76305	1.97519	
15.0839	3.32355	4.70056	2.22577	
15.2988	3.46224	4.54116	2.24545	
15.5133	3.6709	4.51338	2.44936	
15.7296	3.77233	4.45522	2.38182	
15.9511	3.93148	4.4492	2.4679	
16.1533	4.05278	4.26531	2.42235	
16.3457	4.27809	4.22245	2.64811	
16.5632	4.41281	4.22178	2.63775	
16.7369	4.60295	4.1545	2.76532	
16.9002	4.73885	3.84039	2.68864	
17.0546	5.00612	3.77084	2.97723	
17.235	5.13035	3.70277	2.8918	
17.3864	5.3434	3.641	3.04251	
17.5546	5.46062	3.53889	2.93376	
17.7401	5.61024	3.55711	2.9417	
17.8968	5.75947	3.39793	2.90879	
18.0593	5.99956	3.37193	3.10937	
18.2199	6.17421	3.32378	3.13054	
18.3309	6.46578	3.20932	3.41909	
18.474	6.64184	3.09916	3.3863	
18.6164	6.79878	3.08978	3.36137	
18.7757	6.97709	3.10778	3.38684	
18.9687	7.14353	3.16631	3.37185	
19.0713	7.29701	2.89815	3.28111	
19.1447	7.62681	2.75537	3.64185	
19.2764	7.80114	2.7195	3.59521	
19.3455	8.05789	2.59812	3.76599	
19.4533	8.23947	2.55345	3.74089	
19.5449	8.40339	2.50738	3.70125	
19.6504	8.57072	2.37308	3.62106	
19.8038	8.7811	2.42621	3.6766	
19.8916	8.96465	2.233	3.61807	
20.0061	9.24414	2.21731	3.81934	
20.0682	9.42233	1.96509	3.70885	
20.1367	9.71579	1.89797	3.93685	
20.2023	9.95207	1.82798	4.0064	
20.2371	10.2763	1.70407	4.26322	
20.2687	10.4713	1.44583	4.12854	
20.3148	10.7913	1.38102	4.36451	
20.3478	11.0317	1.24896	4.36813	
20.3802	11.2936	1.19359	4.45924	
20.3498	11.4891	0.762155	4.25085	
20.4128	11.7608	0.804134	4.36884	
20.44	11.9789	0.819664	4.38917	
20.415	12.3157	0.671117	4.63481	
20.3881	12.5043	0.32782	4.38605	
20.4077	12.77	0.334509	4.48414	
20.4134	12.9592	0.196314	4.32606	
20.3709	13.1984	0.108576	4.39173	
20.3434	13.4028	-0.0252979	4.30916	
20.3078	13.709	-0.107756	4.49692	
20.2709	13.8958	-0.317739	4.29909	
20.1974	14.199	-0.435643	4.49145	
20.1369	14.3975	-0.610339	4.35189	
20.0088	14.7027	-0.798096	4.5511	
19.9509	14.8909	-0.888995	4.40619	
19.924	15.1275	-0.8581	4.43657	
19.8249	15.2872	-1.30905	4.03384	
19.7907	15.4911	-1.23482	4.04765	
19.714	15.6617	-1.34364	3.91682	
19.5846	15.9245	-1.47121	4.06705	
19.4888	16.1104	-1.55003	3.98963	
19.3705	16.319	-1.619	4.02089	
19.2664	16.4863	-1.79551	3.82846	
19.1112	16.7465	-1.92727	3.98322	
18.9725	16.91	-2.27524	3.65342	
18.7579	17.2073	-2.47943	3.90683	
18.6429	17.4032	-2.40138	3.94317	
18.4128	17.6374	-2.61248	4.03894	
18.2691	17.8158	-2.67491	3.93587	
18.1521	18.0131	-2.63971	3.93547	
17.9877	18.1436	-2.89105	3.59811	
17.8726	18.2872	-2.8117	3.54085	
17.748	18.4458	-2.87695	3.40028	
17.5299	18.6664	-3.0293	3.51998	
17.3586	18.7861	-3.19503	3.24271	
17.1996	18.9343	-3.17849	3.23011	
17.031	19.0927	-3.29086	3.11878	
16.8024	19.2316	-3.39652	3.11354	
16.6088	19.376	-3.56899	2.93537	
16.3596	19.5707	-3.70948	3.04771	
16.1436	19.6359	-3.88255	2.7006	
15.93	19.7993	-3.9197	2.77043	
15.7365	19.9113	-3.92952	2.68564	
15.4905	20.0926	-4.03955	2.78394	
15.2621	20.2333	-4.18625	2.6519	
15.0917	20.3666	-4.10443	2.6478	
14.8578	20.4398	-4.2722	2.36577	
14.6456	20.5678	-4.26576	2.3953	
14.4	20.6507	-4.45458	2.13317	
14.1549	20.7323	-4.47902	2.11001	
13.9109	20.7976	-4.62772	1.85314	
13.6279	20.8752	-4.71421	1.85449	
13.3771	20.8986	-4.87816	1.47567	
13.1399	20.9426	-4.84502	1.44353	
12.898	20.9951	-4.92233	1.27115	
12.7269	21.0354	-4.7633	1.22432	
12.455	21.0749	-4.93083	1.02353	
12.2093	21.1227	-4.92162	1.02846	
11.9607	21.1369	-5.0194	0.773336	
11.7313	21.1113	-4.94928	0.677081	
11.4692	21.0937	-5.05306	0.431735	
11.2724	21.091	-4.92918	0.393298	
10.9965	21.0506	-5.0621	0.130569	
10.8079	21.0158	-4.91426	0.0637236	
10.5284	21.016	-5.0096	0.0278365	
10.2282	21.0652	-5.12207	0.117874	
9.96537	21.0456	-5.2012	-0.100875	
9.8155	21.0019	-4.96086	-0.174975	
9.56131	20.9891	-4.99906	-0.212594	
9.40296	20.9381	-4.80105	-0.290972	
9.16688	20.8925	-4.87279	-0.527186	
8.84665	20.8762	-5.03077	-0.48449	
8.61834	20.7932	-5.02688	-0.758547	
8.33609	20.7146	-5.07631	-0.802898	
8.08072	20.6349	-5.13045	-1.03442	
7.85753	20.553	-5.04989	-1.07449	
7.61793	20.4673	-5.09587	-1.3457	
7.29545	20.4121	-5.23772	-1.30216	
7.03117	20.3167	-5.26332	-1.45749	
6.78994	20.2298	-5.21109	-1.4745	
6.53779	20.1377	-5.22229	-1.60645	
6.32216	20.042	-5.12328	-1.62916	
6.08268	19.9474	-5.12937	-1.78964	
5.84124	19.8509	-5.09696	-1.79401	
5.57204	19.7072	-5.17473	-2.09407	
5.45943	19.5757	-4.8579	-2.13627	
5.2362	19.4251	-4.85494	-2.34003	
5.0542	19.3214	-4.73363	-2.31577	
4.85203	19.2066	-4.67571	-2.35588	
4.72912	19.0563	-4.43849	-2.41319	
4.48699	18.9046	-4.529	-2.64114	
4.338	18.773	-4.36391	-2.63634	
4.13915	18.6284	-4.33447	-2.69118	
4.05488	18.4763	-4.05296	-2.72556	
3.8345	18.3014	-4.16104	-3.10078	
3.56065	18.1569	-4.30134	-3.06143	
3.38134	18.0056	-4.21479	-3.0444	
3.15697	17.8377	-4.24328	-3.06688	
2.93473	17.6528	-4.29171	-3.32882	
2.79644	17.5334	-4.13414	-3.25086	
2.6183	17.3162	-4.10137	-3.56927	
2.46971	17.1249	-3.98125	-3.57539	
2.28204	16.9579	-3.95541	-3.47766	
2.14908	16.7878	-3.81933	-3.4777	
1.94035	16.5879	-3.86227	-3.52451	
1.80961	16.3585	-3.71989	-3.60133	
1.62943	16.1794	-3.7153	-3.61232	
1.44356	16.0128	-3.7192	-3.5904	
1.27964	15.7773	-3.67968	-3.91318	
1.13215	15.5556	-3.5995	-3.9357	
0.94688	15.3589	-3.6173	-3.97174	
0.750626	15.136	-3.64828	-4.0046	
0.592024	14.9529	-3.59543	-3.95032	
0.538438	14.7458	-3.32238	-3.96044	
0.397456	14.499	-3.27846	-4.22866	
0.241252	14.2739	-3.26581	-4.23549	
0.0791114	14.0144	-3.25934	-4.54226	
0.124758	13.773	-2.80397	-4.53344	
-0.00731542	13.5245	-2.80429	-4.70587	
-0.163962	13.2883	-2.84535	-4.69937	
-0.305957	13.0669	-2.84682	-4.62465	
-0.258942	12.8561	-2.43305	-4.58178	
-0.405638	12.6253	-2.51035	-4.53069	
-0.5109	12.3937	-2.46668	-4.5393	
-0.658031	12.1791	-2.52147	-4.53862	
-0.70691	11.9695	-2.35033	-4.50539	
-0.859457	11.7317	-2.43236	-4.56974	
-1.05446	11.4824	-2.59154	-4.60643	
-1.16368	11.2529	-2.54674	-4.53048	
-1.32819	11.0264	-2.62879	-4.53936	
-1.43077	10.7721	-2.53212	-4.76403	
-1.53893	10.5169	-2.49567	-4.77501	
-1.64937	10.2445	-2.44405	-4.94979	
-1.7078	10.0431	-2.3043	-4.85874	
-1.79758	9.81114	-2.25475	-4.83567	
-1.8419	9.60131	-2.10591	-4.77342	
-1.9737	9.33734	-2.14712	-4.94328	
-2.04616	9.04163	-2.07348	-4.99947	
-2.12592	8.8196	-2.03321	-4.90081	
-2.212	8.57126	-2.00183	-4.90484	
-2.35624	8.30464	-2.09322	-4.98987	
-2.37519	8.08586	-1.89679	-4.91177	
-2.42392	7.87866	-1.79017	-4.86105	
-2.54224	7.62479	-1.86215	-4.89098	
-2.7095	7.38058	-2.06187	-4.82144	
-2.81291	7.12632	-2.0548	-4.84521	
-2.86882	6.8934	-1.89954	-4.91593	
-2.88391	6.70439	-1.72211	-4.78569	
-2.92459	6.4934	-1.66766	-4.64105	
-2.97947	6.26239	-1.61051	-4.63368	
-3.11352	6.0006	-1.70186	-4.77847	
-3.20889	5.71656	-1.73072	-4.85193	
-3.3144	5.46575	-1.81869	-4.79799	
-3.42036	5.19891	-1.85251	-4.85411	
-3.4845	4.95351	-1.7358	-4.91162	
