0.312243	0.58034	0	0	
0.759312	0.684152	6.34661	0.911894	
1.16651	0.547807	8.18882	-0.367922	
1.17464	0.548863	5.32922	0.883301	
1.49528	0.606921	5.59636	0.682139	
1.76686	0.58478	5.55155	0.445331	
2.0774	0.612464	5.62047	0.410923	
2.2969	0.63895	5.38943	0.468435	
2.58452	0.661686	5.43129	0.443126	
2.85496	0.662621	5.37676	0.360206	
3.10345	0.675215	5.35393	0.363463	
3.39291	0.614118	5.34593	0.110055	
3.7069	0.557283	5.41762	-0.0715068	
3.98652	0.58649	5.44327	0.0356002	
4.26756	0.585439	5.45264	0.0232408	
4.52427	0.609665	5.33954	0.0768649	
4.71334	0.687597	5.23483	0.281733	
4.96514	0.683728	5.10862	0.207231	
5.27076	0.678216	5.18989	0.159764	
5.53192	0.683725	5.27078	0.165839	
5.83255	0.693423	5.31654	0.164392	
6.07261	0.635975	5.15848	-0.00432761	
6.32799	0.726568	5.15556	0.223296	
6.57796	0.754347	5.10279	0.247749	
6.82557	0.751499	5.09759	0.208277	
7.06657	0.735776	4.94663	0.135968	
7.28174	0.812899	4.90554	0.306182	
7.58148	0.824045	5.14631	0.298377	
7.83533	0.800713	5.13103	0.209787	
8.08337	0.816793	4.99872	0.216949	
8.31918	0.833297	4.98588	0.231972	
8.59298	0.922595	5.19669	0.42164	
8.83365	0.981155	5.15452	0.494598	
9.12691	1.01578	5.21069	0.506041	
9.36583	1.04632	5.1759	0.516648	
9.64805	1.11671	5.23168	0.614464	
9.92632	1.24974	5.24328	0.829806	
10.1731	1.32592	5.06168	0.871949	
10.3952	1.40545	5.02511	0.946091	
10.6261	1.46839	4.83405	0.952331	
10.847	1.49659	4.82028	0.910664	
11.1183	1.53264	4.93622	0.898116	
11.4007	1.58501	4.97989	0.911383	
11.6325	1.6225	4.89842	0.887713	
11.8589	1.69872	4.87245	0.959039	
12.1198	1.77948	4.98913	1.03758	
12.363	1.81507	4.9754	0.997548	
12.6231	1.86138	5.06602	1.00081	
12.8211	2.01845	4.96948	1.2333	
13.0932	2.12135	5.10085	1.32042	
13.2976	2.27821	5.01079	1.5079	
13.4745	2.39734	4.71039	1.56065	
13.7257	2.52699	4.74582	1.65952	
13.9483	2.61552	4.68042	1.65574	
14.1776	2.78896	4.66555	1.84357	
14.433	2.88476	4.78454	1.85352	
14.6395	2.95983	4.73356	1.81727	
14.8756	3.10047	4.77072	1.93301	
15.0854	3.31796	4.70841	2.18082	
15.3008	3.4549	4.55609	2.19615	
15.5151	3.66495	4.53013	2.39929	
15.7319	3.76422	4.47369	2.33024	
15.9533	3.92501	4.46705	2.4219	
16.1559	4.04437	4.28777	2.37645	
16.3483	4.27166	4.2472	2.60368	
16.5663	4.4043	4.24391	2.58914	
16.7398	4.59635	4.1771	2.72045	
16.9035	4.73028	3.87142	2.64359	
17.0581	4.99969	3.80693	2.93199	
17.239	5.12155	3.73645	2.84276	
17.3904	5.33673	3.67593	2.9978	
17.559	5.45164	3.57192	2.88816	
17.7444	5.60362	3.58836	2.90637	
17.9014	5.75102	3.42848	2.87268	
18.0637	5.99361	3.40292	3.07608	
18.2247	6.16645	3.35137	3.09124	
18.3353	6.46013	3.23894	3.37729	
18.479	6.63405	3.13013	3.33898	
18.621	6.79286	3.11985	3.32251	
18.7809	6.96912	3.13342	3.34514	
18.9732	7.13773	3.18627	3.3391	
19.0762	7.28966	2.92406	3.25072	
19.1491	7.62172	2.7866	3.60863	
