0.312243	0.58034	0	0	
0.759312	0.684152	3.26149	0.468618	
1.13182	0.532851	7.08489	-0.258181	
1.20936	0.532358	8.4548	-0.27014	
1.64154	0.532872	9.28389	-0.268839	
1.70669	0.564895	8.85334	0.0191707	
2.15773	0.576586	8.60217	0.203437	
2.2928	0.620712	7.74144	0.386348	
2.67446	0.644607	7.22084	0.506906	
2.91263	0.647525	6.52917	0.507646	
3.19755	0.670512	6.08445	0.518185	
3.47256	0.612701	5.66157	0.378489	
3.78541	0.565135	5.43187	0.193109	
4.0598	0.605022	5.29817	0.124067	
4.32257	0.604234	5.21676	0.0733395	
4.57886	0.627927	5.15436	0.069107	
4.75134	0.702957	5.05399	0.169735	
5.00373	0.693591	4.96177	0.202444	
5.29687	0.685652	4.93942	0.195037	
5.5587	0.69261	5.01603	0.195095	
5.84438	0.701061	5.08707	0.19089	
6.08579	0.643957	5.095	0.103282	
6.33643	0.7363	5.09267	0.157762	
6.587	0.760099	5.07637	0.208889	
6.8321	0.75426	5.06101	0.220538	
7.07309	0.738738	4.98026	0.189718	
7.28867	0.816976	4.90471	0.25442	
7.58847	0.825234	4.98145	0.293788	
7.83429	0.801312	5.02679	0.272561	
8.08287	0.820156	5.00665	0.261649	
8.31919	0.837048	4.98426	0.260208	
8.59283	0.927144	5.07738	0.356471	
8.82852	0.981925	5.11869	0.457321	
9.12248	1.015	5.18064	0.528788	
9.36087	1.04645	5.20262	0.578366	
9.64271	1.11936	5.2375	0.658014	
9.92215	1.25272	5.26667	0.817753	
10.169	1.32793	5.18757	0.942375	
10.3972	1.40907	5.1156	1.05676	
10.6266	1.47528	4.95123	1.1275	
10.8527	1.5068	4.83838	1.14371	
11.122	1.55242	4.81814	1.14278	
11.3997	1.60515	4.83314	1.13521	
11.631	1.65217	4.82495	1.11896	
11.8557	1.72476	4.80691	1.12836	
12.1158	1.81187	4.86245	1.17506	
12.3556	1.83957	4.89522	1.16939	
12.6153	1.89278	4.97273	1.16655	
12.8116	2.0432	4.97545	1.2678	
13.0836	2.1458	5.04028	1.3785	
13.2878	2.29508	5.03907	1.53463	
13.4645	2.41408	4.87592	1.66025	
13.725	2.54038	4.78726	1.78128	
13.9461	2.63285	4.68657	1.8522	
14.177	2.80576	4.61747	1.98116	
14.4312	2.90757	4.63965	2.06972	
14.6334	2.98055	4.63353	2.09234	
14.8669	3.13389	4.65607	2.1648	
15.0752	3.34528	4.64276	2.31996	
15.2894	3.48789	4.56104	2.42932	
15.5079	3.6921	4.49744	2.58349	
15.7227	3.79856	4.42576	2.64519	
15.9462	3.95553	4.38198	2.70815	
16.1457	4.08689	4.26506	2.72302	
16.3419	4.3082	4.17365	2.82304	
16.5571	4.44998	4.11652	2.88114	
16.7302	4.63315	4.05368	2.9598	
16.8911	4.77754	3.86652	2.97198	
17.0512	5.03855	3.71704	3.09976	
17.2298	5.16768	3.59285	3.13961	
17.3806	5.37385	3.49103	3.21735	
17.5464	5.50019	3.39381	3.21737	
17.7312	5.64284	3.34904	3.19708	
17.8841	5.80542	3.26471	3.1737	
18.0475	6.03512	3.20567	3.23323	
18.2062	6.21715	3.16595	3.29028	
18.3166	6.49617	3.09159	3.44736	
18.4594	6.6751	3.00733	3.53853	
18.6039	6.82321	2.95606	3.5642	
18.7597	7.01188	2.9428	3.59458	
18.9527	7.17003	2.97292	3.58598	
19.0516	7.33526	2.87798	3.54132	
19.1317	7.65749	2.75245	3.66949	
19.263	7.83199	2.65296	3.72915	
19.335	8.08046	2.53777	3.83459	
19.4414	8.26548	2.44802	3.8909	
19.534	8.42346	2.37625	3.89107	
19.6355	8.6004	2.27268	3.85279	
19.7916	8.80556	2.24185	3.83756	
19.8756	8.99887	2.14548	3.8074	
19.9938	9.27007	2.08419	3.86928	
20.0543	9.45286	1.93772	3.86367	
20.128	9.73887	1.81759	3.956	
20.1927	9.97735	1.71822	4.05594	
20.2276	10.2927	1.6008	4.23424	
